Case ID,Activity,Timestamp,Object _type,Attributes
TC_00195,ReworkWeld,2024-01-28 14:18:00,Pallet,Len:409cm
TC_00066,CoatSurface,2024-03-20 13:15:00,Tube,Batch:6890
TC_00392,ShipOrder,2024-01-09 03:13:00,Batch,Len:409cm
TC_00172,HoldQA,2024-01-01 12:10:00,Batch,Batch:6890
TC_00438,PackBox,2024-03-30 19:33:00,Batch,Len:409cm
TC_00272,CutTube,2024-01-04 15:32:00,Pallet,Diam:13mm
TC_00178,PackBox,2024-02-21 19:10:00,Batch,Batch:6890
TC_00394,HoldQA,2024-02-29 06:53:00,Pallet,Len:409cm
TC_00271,ReworkWeld,2024-03-19 04:37:00,Tube,Batch:6890
TC_00346,HoldQA,2024-03-05 09:40:00,Pallet,Diam:13mm
TC_00094,WeldJoint,2024-01-23 16:39:00,Tube,Len:409cm
TC_00100,WeldJoint,2024-02-17 03:22:00,Pallet,Diam:13mm
TC_00256,ShipOrder,2024-03-04 12:03:00,Tube,Batch:6890
TC_00014,WeldJoint,2024-01-29 17:40:00,Pallet,Diam:13mm
TC_00392,HoldQA,2024-03-27 09:27:00,Tube,Diam:13mm
TC_00112,ReworkWeld,2024-01-18 17:01:00,Batch,Len:409cm
TC_00384,PackBox,2024-02-22 16:41:00,Pallet,Batch:6890
TC_00183,PackBox,2024-02-26 08:05:00,Pallet,Len:409cm
TC_00188,ReworkWeld,2024-03-26 18:54:00,Batch,Diam:13mm
TC_00145,CoatSurface,2024-03-04 07:44:00,Pallet,Batch:6890
TC_00015,CoatSurface,2024-03-04 02:17:00,Pallet,Diam:13mm
TC_00440,CutTube,2024-01-18 17:25:00,Pallet,Batch:6890
TC_00487,PackBox,2024-02-25 10:29:00,Batch,Len:409cm
TC_00257,InspectVision,2024-03-17 19:22:00,Batch,Len:409cm
TC_00335,PackBox,2024-02-25 00:41:00,Tube,Diam:13mm
TC_00225,CoatSurface,2024-03-22 17:22:00,Pallet,Batch:6890
TC_00177,CutTube,2024-03-08 23:05:00,Pallet,Len:409cm
TC_00414,HoldQA,2024-02-19 04:50:00,Tube,Diam:13mm
TC_00379,PackBox,2024-01-14 20:00:00,Tube,Batch:6890
TC_00161,InspectVision,2024-02-26 14:26:00,Batch,Batch:6890
TC_00341,InspectVision,2024-01-24 23:56:00,Pallet,Len:409cm
TC_00460,InspectVision,2024-01-02 21:27:00,Pallet,Diam:13mm
TC_00423,ShipOrder,2024-01-21 20:38:00,Pallet,Diam:13mm
TC_00197,InspectVision,2024-02-29 02:35:00,Batch,Len:409cm
TC_00239,ShipOrder,2024-01-15 09:46:00,Pallet,Diam:13mm
TC_00043,ShipOrder,2024-01-15 05:49:00,Pallet,Diam:13mm
TC_00074,HoldQA,2024-01-16 23:00:00,Pallet,Len:409cm
TC_00399,HoldQA,2024-01-11 12:06:00,Tube,Len:409cm
TC_00433,WeldJoint,2024-01-17 19:24:00,Batch,Diam:13mm
TC_00134,WeldJoint,2024-03-15 14:29:00,Pallet,Diam:13mm
TC_00269,ShipOrder,2024-02-26 11:30:00,Pallet,Len:409cm
TC_00344,CutTube,2024-01-08 03:08:00,Batch,Batch:6890
TC_00200,ShipOrder,2024-01-19 21:45:00,Batch,Batch:6890
TC_00330,CutTube,2024-03-20 02:44:00,Pallet,Len:409cm
TC_00171,PackBox,2024-03-13 02:57:00,Batch,Diam:13mm
TC_00037,ReworkWeld,2024-03-11 20:04:00,Pallet,Diam:13mm
TC_00086,CoatSurface,2024-01-21 18:38:00,Batch,Len:409cm
TC_00141,CutTube,2024-02-06 05:24:00,Pallet,Len:409cm
TC_00161,InspectVision,2024-02-22 12:45:00,Tube,Batch:6890
TC_00435,CutTube,2024-03-28 08:59:00,Tube,Len:409cm
TC_00334,InspectVision,2024-01-19 07:49:00,Tube,Batch:6890
TC_00019,CoatSurface,2024-02-05 08:37:00,Pallet,Batch:6890
TC_00409,ShipOrder,2024-02-18 20:40:00,Batch,Diam:13mm
TC_00485,CoatSurface,2024-02-08 14:07:00,Tube,Diam:13mm
TC_00318,CoatSurface,2024-02-22 17:28:00,Tube,Diam:13mm
TC_00443,CoatSurface,2024-02-02 12:08:00,Tube,Len:409cm
TC_00282,CoatSurface,2024-03-24 18:48:00,Pallet,Diam:13mm
TC_00322,HoldQA,2024-02-13 22:37:00,Tube,Diam:13mm
TC_00334,HoldQA,2024-01-12 13:20:00,Batch,Len:409cm
TC_00143,ShipOrder,2024-03-20 00:19:00,Tube,Diam:13mm
TC_00180,InspectVision,2024-03-06 10:43:00,Batch,Diam:13mm
TC_00170,ShipOrder,2024-02-12 21:44:00,Batch,Diam:13mm
TC_00160,WeldJoint,2024-01-08 08:19:00,Tube,Len:409cm
TC_00079,PackBox,2024-03-26 18:21:00,Pallet,Len:409cm
TC_00059,CoatSurface,2024-03-21 04:56:00,Batch,Batch:6890
TC_00355,InspectVision,2024-01-13 17:07:00,Tube,Diam:13mm
TC_00167,ShipOrder,2024-02-21 12:45:00,Batch,Batch:6890
TC_00386,ShipOrder,2024-03-21 17:45:00,Batch,Batch:6890
TC_00211,WeldJoint,2024-01-14 02:54:00,Tube,Batch:6890
TC_00085,ReworkWeld,2024-03-11 12:25:00,Batch,Batch:6890
TC_00455,HoldQA,2024-02-14 17:16:00,Tube,Diam:13mm
TC_00421,ReworkWeld,2024-02-18 06:16:00,Tube,Batch:6890
TC_00150,PackBox,2024-02-29 08:25:00,Tube,Diam:13mm
TC_00040,HoldQA,2024-03-27 03:35:00,Batch,Len:409cm
TC_00204,InspectVision,2024-02-18 22:37:00,Batch,Len:409cm
TC_00190,ShipOrder,2024-03-26 01:11:00,Tube,Diam:13mm
TC_00264,CutTube,2024-01-21 19:46:00,Pallet,Len:409cm
TC_00275,ReworkWeld,2024-01-12 13:38:00,Batch,Diam:13mm
TC_00250,WeldJoint,2024-03-23 00:17:00,Tube,Diam:13mm
TC_00008,WeldJoint,2024-01-20 10:45:00,Tube,Batch:6890
TC_00444,ReworkWeld,2024-03-27 01:44:00,Pallet,Len:409cm
TC_00195,ShipOrder,2024-01-29 17:56:00,Batch,Batch:6890
TC_00100,ReworkWeld,2024-03-25 04:39:00,Batch,Len:409cm
TC_00128,WeldJoint,2024-01-29 22:01:00,Pallet,Len:409cm
TC_00111,PackBox,2024-03-13 19:34:00,Tube,Diam:13mm
TC_00480,ShipOrder,2024-02-21 19:18:00,Pallet,Len:409cm
TC_00261,WeldJoint,2024-03-13 23:02:00,Pallet,Diam:13mm
TC_00369,ShipOrder,2024-01-09 13:32:00,Tube,Len:409cm
TC_00312,ShipOrder,2024-02-03 14:09:00,Pallet,Len:409cm
TC_00104,CutTube,2024-03-19 23:41:00,Pallet,Len:409cm
TC_00105,CutTube,2024-01-14 18:00:00,Tube,Len:409cm
TC_00099,WeldJoint,2024-01-26 10:44:00,Pallet,Len:409cm
TC_00077,ShipOrder,2024-02-14 01:27:00,Tube,Batch:6890
TC_00497,PackBox,2024-01-15 12:53:00,Tube,Len:409cm
TC_00500,HoldQA,2024-03-24 23:44:00,Pallet,Len:409cm
TC_00324,ShipOrder,2024-03-05 09:27:00,Batch,Diam:13mm
TC_00440,CutTube,2024-02-08 08:04:00,Batch,Batch:6890
TC_00045,CoatSurface,2024-02-02 04:44:00,Tube,Diam:13mm
TC_00212,HoldQA,2024-02-04 22:32:00,Pallet,Batch:6890
TC_00410,ReworkWeld,2024-03-05 06:07:00,Pallet,Diam:13mm
TC_00359,CutTube,2024-03-07 08:47:00,Batch,Batch:6890
TC_00322,InspectVision,2024-02-03 05:57:00,Batch,Len:409cm
TC_00171,CoatSurface,2024-02-18 07:02:00,Tube,Len:409cm
TC_00158,InspectVision,2024-02-07 15:43:00,Tube,Len:409cm
TC_00367,HoldQA,2024-01-26 12:35:00,Batch,Len:409cm
TC_00366,PackBox,2024-03-13 15:07:00,Pallet,Diam:13mm
TC_00178,ShipOrder,2024-02-18 22:31:00,Batch,Diam:13mm
TC_00287,ShipOrder,2024-01-04 10:58:00,Batch,Batch:6890
TC_00287,HoldQA,2024-02-01 17:33:00,Tube,Batch:6890
TC_00107,CutTube,2024-01-17 05:13:00,Pallet,Batch:6890
TC_00138,PackBox,2024-01-31 12:58:00,Tube,Batch:6890
TC_00407,InspectVision,2024-02-01 19:30:00,Pallet,Len:409cm
TC_00189,CoatSurface,2024-02-10 05:06:00,Batch,Diam:13mm
TC_00241,CoatSurface,2024-01-25 17:06:00,Batch,Len:409cm
TC_00184,HoldQA,2024-02-17 13:35:00,Batch,Diam:13mm
TC_00459,CutTube,2024-02-19 12:16:00,Tube,Batch:6890
TC_00190,InspectVision,2024-01-06 05:10:00,Pallet,Len:409cm
TC_00133,ReworkWeld,2024-01-02 18:13:00,Batch,Diam:13mm
TC_00064,CutTube,2024-01-17 20:01:00,Pallet,Len:409cm
TC_00500,InspectVision,2024-03-09 14:25:00,Tube,Diam:13mm
TC_00009,HoldQA,2024-03-01 10:42:00,Pallet,Batch:6890
TC_00167,ShipOrder,2024-02-15 04:55:00,Batch,Len:409cm
TC_00235,CutTube,2024-01-07 18:07:00,Batch,Len:409cm
TC_00367,PackBox,2024-01-17 22:34:00,Batch,Len:409cm
TC_00492,PackBox,2024-02-27 03:33:00,Pallet,Len:409cm
TC_00483,ShipOrder,2024-03-17 08:16:00,Pallet,Len:409cm
TC_00016,PackBox,2024-01-12 15:44:00,Batch,Batch:6890
TC_00273,InspectVision,2024-01-06 08:13:00,Pallet,Batch:6890
TC_00239,ShipOrder,2024-03-11 02:53:00,Batch,Diam:13mm
TC_00436,CoatSurface,2024-03-01 12:27:00,Pallet,Len:409cm
TC_00311,CutTube,2024-03-20 15:42:00,Tube,Len:409cm
TC_00176,CutTube,2024-02-11 14:08:00,Pallet,Diam:13mm
TC_00147,WeldJoint,2024-01-12 05:56:00,Tube,Len:409cm
TC_00391,ShipOrder,2024-03-10 09:58:00,Pallet,Len:409cm
TC_00451,WeldJoint,2024-03-03 23:30:00,Tube,Batch:6890
TC_00044,WeldJoint,2024-02-05 05:09:00,Pallet,Diam:13mm
TC_00129,InspectVision,2024-03-06 19:00:00,Pallet,Len:409cm
TC_00254,InspectVision,2024-03-15 00:54:00,Tube,Diam:13mm
TC_00101,InspectVision,2024-02-11 13:02:00,Pallet,Len:409cm
TC_00192,WeldJoint,2024-02-28 08:33:00,Tube,Batch:6890
TC_00239,PackBox,2024-03-22 07:33:00,Tube,Len:409cm
TC_00266,InspectVision,2024-01-05 22:00:00,Tube,Diam:13mm
TC_00338,CutTube,2024-01-29 11:37:00,Pallet,Len:409cm
TC_00336,ShipOrder,2024-01-27 20:23:00,Batch,Diam:13mm
TC_00318,ShipOrder,2024-03-19 20:27:00,Pallet,Diam:13mm
TC_00150,PackBox,2024-01-29 22:34:00,Batch,Batch:6890
TC_00130,HoldQA,2024-03-20 09:09:00,Pallet,Diam:13mm
TC_00147,CutTube,2024-01-11 19:52:00,Tube,Len:409cm
TC_00044,InspectVision,2024-03-29 07:44:00,Pallet,Batch:6890
TC_00019,ShipOrder,2024-02-27 01:10:00,Tube,Batch:6890
TC_00203,HoldQA,2024-01-11 06:11:00,Batch,Diam:13mm
TC_00475,PackBox,2024-01-07 19:25:00,Tube,Len:409cm
TC_00007,CutTube,2024-03-24 07:02:00,Pallet,Len:409cm
TC_00452,ShipOrder,2024-01-03 12:35:00,Pallet,Diam:13mm
TC_00409,InspectVision,2024-01-13 17:06:00,Tube,Batch:6890
TC_00424,PackBox,2024-01-15 10:38:00,Pallet,Batch:6890
TC_00205,PackBox,2024-03-27 18:05:00,Batch,Diam:13mm
TC_00073,PackBox,2024-03-30 19:00:00,Pallet,Len:409cm
TC_00162,CoatSurface,2024-01-04 10:53:00,Batch,Len:409cm
TC_00453,HoldQA,2024-03-14 21:46:00,Tube,Batch:6890
TC_00110,PackBox,2024-03-26 04:11:00,Pallet,Len:409cm
TC_00150,PackBox,2024-03-04 08:00:00,Batch,Len:409cm
TC_00202,PackBox,2024-01-04 05:17:00,Pallet,Diam:13mm
TC_00493,CutTube,2024-02-16 03:15:00,Batch,Len:409cm
TC_00217,HoldQA,2024-01-02 11:59:00,Pallet,Batch:6890
TC_00390,WeldJoint,2024-01-06 20:47:00,Batch,Diam:13mm
TC_00392,HoldQA,2024-02-08 11:19:00,Pallet,Diam:13mm
TC_00372,CutTube,2024-03-01 02:42:00,Batch,Len:409cm
TC_00139,CoatSurface,2024-03-19 16:44:00,Pallet,Len:409cm
TC_00147,PackBox,2024-03-02 15:14:00,Tube,Batch:6890
TC_00475,ReworkWeld,2024-02-19 08:16:00,Tube,Diam:13mm
TC_00371,CoatSurface,2024-01-10 14:01:00,Pallet,Diam:13mm
TC_00494,CoatSurface,2024-01-31 18:42:00,Tube,Diam:13mm
TC_00474,PackBox,2024-03-22 04:05:00,Pallet,Diam:13mm
TC_00191,ReworkWeld,2024-02-14 14:38:00,Batch,Len:409cm
TC_00351,HoldQA,2024-03-20 19:46:00,Batch,Len:409cm
TC_00181,CutTube,2024-03-04 19:27:00,Tube,Batch:6890
TC_00249,ReworkWeld,2024-03-26 10:20:00,Batch,Len:409cm
TC_00244,InspectVision,2024-01-08 23:58:00,Tube,Batch:6890
TC_00458,CutTube,2024-01-30 10:39:00,Batch,Batch:6890
TC_00368,ShipOrder,2024-01-08 13:08:00,Tube,Len:409cm
TC_00032,InspectVision,2024-02-04 15:36:00,Pallet,Diam:13mm
TC_00486,ShipOrder,2024-03-03 07:18:00,Pallet,Batch:6890
TC_00112,CoatSurface,2024-02-17 12:58:00,Pallet,Diam:13mm
TC_00239,WeldJoint,2024-01-19 14:42:00,Pallet,Diam:13mm
TC_00397,HoldQA,2024-03-10 21:02:00,Tube,Diam:13mm
TC_00219,PackBox,2024-03-11 01:13:00,Batch,Diam:13mm
TC_00496,HoldQA,2024-02-28 20:47:00,Pallet,Batch:6890
TC_00238,WeldJoint,2024-02-24 12:52:00,Batch,Batch:6890
TC_00386,CoatSurface,2024-02-03 02:34:00,Batch,Len:409cm
TC_00319,PackBox,2024-02-17 20:51:00,Pallet,Diam:13mm
TC_00087,ReworkWeld,2024-03-25 04:21:00,Batch,Len:409cm
TC_00175,CoatSurface,2024-01-05 17:18:00,Batch,Diam:13mm
TC_00133,PackBox,2024-03-27 17:30:00,Tube,Batch:6890
TC_00260,HoldQA,2024-02-04 09:34:00,Pallet,Len:409cm
TC_00335,PackBox,2024-02-10 15:38:00,Batch,Batch:6890
TC_00397,CutTube,2024-03-03 12:22:00,Pallet,Batch:6890
TC_00249,InspectVision,2024-03-01 14:09:00,Batch,Len:409cm
TC_00204,InspectVision,2024-01-05 01:11:00,Tube,Diam:13mm
TC_00212,PackBox,2024-02-06 18:02:00,Pallet,Diam:13mm
TC_00197,WeldJoint,2024-01-27 23:27:00,Batch,Diam:13mm
TC_00159,ShipOrder,2024-03-15 17:20:00,Tube,Diam:13mm
TC_00120,PackBox,2024-03-27 08:55:00,Tube,Diam:13mm
TC_00265,HoldQA,2024-02-19 17:29:00,Pallet,Len:409cm
TC_00016,CoatSurface,2024-03-10 07:17:00,Batch,Diam:13mm
TC_00091,ShipOrder,2024-02-11 16:06:00,Batch,Len:409cm
TC_00170,ShipOrder,2024-01-01 16:46:00,Batch,Len:409cm
TC_00390,ShipOrder,2024-02-08 08:08:00,Tube,Diam:13mm
TC_00106,InspectVision,2024-03-09 10:50:00,Tube,Diam:13mm
TC_00270,WeldJoint,2024-03-15 18:42:00,Pallet,Batch:6890
TC_00229,CoatSurface,2024-02-08 07:15:00,Tube,Len:409cm
TC_00432,InspectVision,2024-01-06 02:38:00,Batch,Len:409cm
TC_00399,ReworkWeld,2024-03-26 13:22:00,Batch,Batch:6890
TC_00059,InspectVision,2024-01-24 22:27:00,Pallet,Len:409cm
TC_00183,WeldJoint,2024-03-11 11:15:00,Batch,Batch:6890
TC_00220,WeldJoint,2024-01-31 02:16:00,Batch,Diam:13mm
TC_00036,ReworkWeld,2024-02-17 17:56:00,Batch,Len:409cm
TC_00370,CutTube,2024-02-09 15:10:00,Tube,Diam:13mm
TC_00018,CoatSurface,2024-02-18 22:56:00,Batch,Batch:6890
TC_00229,PackBox,2024-03-14 11:04:00,Batch,Batch:6890
TC_00111,ReworkWeld,2024-03-03 16:57:00,Batch,Diam:13mm
TC_00271,ReworkWeld,2024-02-28 00:22:00,Tube,Diam:13mm
TC_00285,ReworkWeld,2024-02-10 01:02:00,Pallet,Batch:6890
TC_00134,WeldJoint,2024-03-22 06:05:00,Batch,Batch:6890
TC_00462,CoatSurface,2024-01-05 02:47:00,Pallet,Len:409cm
TC_00061,PackBox,2024-01-03 12:27:00,Tube,Len:409cm
TC_00228,PackBox,2024-03-16 13:05:00,Batch,Batch:6890
TC_00472,ShipOrder,2024-01-23 22:10:00,Pallet,Diam:13mm
TC_00239,ShipOrder,2024-01-27 09:22:00,Tube,Batch:6890
TC_00364,CutTube,2024-02-03 23:20:00,Tube,Batch:6890
TC_00471,ShipOrder,2024-02-09 16:04:00,Tube,Diam:13mm
TC_00047,ReworkWeld,2024-01-08 22:26:00,Pallet,Batch:6890
TC_00154,ShipOrder,2024-03-20 02:53:00,Batch,Len:409cm
TC_00101,CoatSurface,2024-03-19 15:03:00,Batch,Diam:13mm
TC_00264,ShipOrder,2024-01-07 23:03:00,Pallet,Diam:13mm
TC_00148,CoatSurface,2024-02-15 10:36:00,Pallet,Diam:13mm
TC_00128,CoatSurface,2024-03-18 03:43:00,Pallet,Len:409cm
TC_00347,HoldQA,2024-03-17 04:41:00,Pallet,Len:409cm
TC_00493,WeldJoint,2024-02-02 15:34:00,Pallet,Diam:13mm
TC_00251,ReworkWeld,2024-01-16 21:59:00,Pallet,Len:409cm
TC_00431,ShipOrder,2024-01-15 03:29:00,Pallet,Diam:13mm
TC_00122,HoldQA,2024-03-19 20:09:00,Tube,Len:409cm
TC_00048,InspectVision,2024-03-28 01:42:00,Tube,Len:409cm
TC_00403,HoldQA,2024-02-01 20:59:00,Pallet,Len:409cm
TC_00054,WeldJoint,2024-03-08 08:02:00,Pallet,Len:409cm
TC_00391,ShipOrder,2024-01-31 13:09:00,Tube,Batch:6890
TC_00486,CutTube,2024-03-12 04:01:00,Tube,Batch:6890
TC_00295,ShipOrder,2024-03-04 03:02:00,Batch,Diam:13mm
TC_00404,PackBox,2024-02-19 01:19:00,Tube,Diam:13mm
TC_00278,InspectVision,2024-02-29 08:08:00,Batch,Batch:6890
TC_00341,CoatSurface,2024-03-04 17:42:00,Batch,Len:409cm
TC_00290,HoldQA,2024-01-29 13:55:00,Batch,Diam:13mm
TC_00285,HoldQA,2024-02-24 18:04:00,Tube,Batch:6890
TC_00396,CoatSurface,2024-01-14 04:37:00,Batch,Batch:6890
TC_00289,WeldJoint,2024-01-15 06:28:00,Pallet,Len:409cm
TC_00343,InspectVision,2024-01-09 02:39:00,Batch,Batch:6890
TC_00167,PackBox,2024-02-09 10:17:00,Batch,Diam:13mm
TC_00131,InspectVision,2024-03-05 16:31:00,Batch,Batch:6890
TC_00156,InspectVision,2024-03-24 04:20:00,Pallet,Len:409cm
TC_00135,ShipOrder,2024-01-07 06:54:00,Batch,Len:409cm
TC_00338,CutTube,2024-01-01 06:28:00,Tube,Diam:13mm
TC_00254,HoldQA,2024-01-26 18:32:00,Batch,Diam:13mm
TC_00022,ShipOrder,2024-01-24 01:49:00,Batch,Batch:6890
TC_00420,WeldJoint,2024-02-22 07:28:00,Pallet,Len:409cm
TC_00021,InspectVision,2024-03-12 12:38:00,Pallet,Diam:13mm
TC_00099,InspectVision,2024-01-22 19:12:00,Pallet,Batch:6890
TC_00024,ShipOrder,2024-03-08 17:18:00,Batch,Batch:6890
TC_00020,ShipOrder,2024-01-12 10:52:00,Pallet,Len:409cm
TC_00046,ShipOrder,2024-03-08 10:18:00,Batch,Diam:13mm
TC_00009,HoldQA,2024-01-17 14:01:00,Pallet,Len:409cm
TC_00343,ShipOrder,2024-03-18 05:28:00,Tube,Batch:6890
TC_00022,HoldQA,2024-01-24 12:25:00,Pallet,Diam:13mm
TC_00231,PackBox,2024-03-26 21:20:00,Tube,Diam:13mm
TC_00325,CutTube,2024-03-10 22:48:00,Tube,Batch:6890
TC_00267,HoldQA,2024-01-12 09:33:00,Tube,Len:409cm
TC_00015,CutTube,2024-01-30 15:31:00,Pallet,Batch:6890
TC_00044,CutTube,2024-02-29 01:01:00,Batch,Batch:6890
TC_00150,InspectVision,2024-01-20 17:47:00,Tube,Batch:6890
TC_00236,ShipOrder,2024-01-08 01:53:00,Batch,Len:409cm
TC_00456,CoatSurface,2024-01-10 06:46:00,Pallet,Diam:13mm
TC_00455,CoatSurface,2024-03-11 14:35:00,Batch,Len:409cm
TC_00293,WeldJoint,2024-01-07 15:55:00,Pallet,Batch:6890
TC_00431,InspectVision,2024-02-02 05:20:00,Batch,Batch:6890
TC_00312,ReworkWeld,2024-03-26 01:33:00,Batch,Len:409cm
TC_00251,HoldQA,2024-02-01 20:39:00,Tube,Len:409cm
TC_00310,HoldQA,2024-03-15 14:22:00,Tube,Len:409cm
TC_00080,InspectVision,2024-03-25 22:55:00,Pallet,Diam:13mm
TC_00071,ShipOrder,2024-02-06 23:36:00,Batch,Batch:6890
TC_00461,HoldQA,2024-03-11 11:14:00,Pallet,Batch:6890
TC_00443,PackBox,2024-01-05 14:04:00,Pallet,Batch:6890
TC_00157,CoatSurface,2024-02-21 11:45:00,Batch,Batch:6890
TC_00198,ReworkWeld,2024-03-14 05:31:00,Pallet,Len:409cm
TC_00039,ReworkWeld,2024-01-08 03:42:00,Tube,Diam:13mm
TC_00093,ShipOrder,2024-02-09 15:12:00,Tube,Diam:13mm
TC_00109,ShipOrder,2024-03-12 11:40:00,Tube,Diam:13mm
TC_00279,ReworkWeld,2024-01-07 07:12:00,Pallet,Diam:13mm
TC_00129,PackBox,2024-01-05 14:57:00,Tube,Diam:13mm
TC_00108,ReworkWeld,2024-01-21 14:18:00,Tube,Diam:13mm
TC_00044,PackBox,2024-03-28 13:20:00,Tube,Batch:6890
TC_00182,CutTube,2024-03-02 21:50:00,Tube,Len:409cm
TC_00254,PackBox,2024-01-13 03:28:00,Tube,Batch:6890
TC_00467,CutTube,2024-02-07 05:58:00,Pallet,Diam:13mm
TC_00224,HoldQA,2024-03-28 04:57:00,Batch,Batch:6890
TC_00307,InspectVision,2024-03-20 19:20:00,Tube,Diam:13mm
TC_00301,ReworkWeld,2024-03-14 06:45:00,Pallet,Len:409cm
TC_00180,CoatSurface,2024-01-24 01:43:00,Batch,Diam:13mm
TC_00160,HoldQA,2024-03-04 14:58:00,Tube,Diam:13mm
TC_00130,InspectVision,2024-03-03 04:47:00,Pallet,Batch:6890
TC_00245,WeldJoint,2024-01-13 20:38:00,Pallet,Batch:6890
TC_00256,PackBox,2024-03-17 08:39:00,Pallet,Diam:13mm
TC_00198,CutTube,2024-02-04 15:09:00,Batch,Diam:13mm
TC_00076,CoatSurface,2024-02-17 05:53:00,Pallet,Diam:13mm
TC_00124,ReworkWeld,2024-03-02 09:04:00,Pallet,Batch:6890
TC_00420,PackBox,2024-03-27 06:02:00,Batch,Batch:6890
TC_00196,CoatSurface,2024-03-02 17:00:00,Batch,Diam:13mm
TC_00449,CoatSurface,2024-03-24 10:11:00,Batch,Batch:6890
TC_00302,ReworkWeld,2024-03-08 23:57:00,Tube,Batch:6890
TC_00473,ShipOrder,2024-03-26 05:49:00,Pallet,Len:409cm
TC_00239,ReworkWeld,2024-01-17 16:40:00,Batch,Batch:6890
TC_00473,InspectVision,2024-01-09 10:54:00,Batch,Batch:6890
TC_00262,CutTube,2024-01-11 17:49:00,Batch,Len:409cm
TC_00068,CoatSurface,2024-02-13 02:55:00,Tube,Diam:13mm
TC_00333,HoldQA,2024-03-30 16:26:00,Batch,Diam:13mm
TC_00449,HoldQA,2024-01-26 00:36:00,Batch,Diam:13mm
TC_00401,ReworkWeld,2024-01-02 20:33:00,Pallet,Len:409cm
TC_00273,WeldJoint,2024-03-14 09:08:00,Batch,Batch:6890
TC_00075,PackBox,2024-01-28 21:56:00,Pallet,Len:409cm
TC_00360,CutTube,2024-03-01 22:03:00,Tube,Len:409cm
TC_00112,CutTube,2024-02-22 18:22:00,Tube,Len:409cm
TC_00382,WeldJoint,2024-03-04 21:19:00,Tube,Diam:13mm
TC_00289,ShipOrder,2024-02-28 23:39:00,Tube,Len:409cm
TC_00132,InspectVision,2024-03-26 06:24:00,Tube,Len:409cm
TC_00220,WeldJoint,2024-03-11 16:23:00,Batch,Batch:6890
TC_00194,HoldQA,2024-03-06 15:46:00,Tube,Batch:6890
TC_00433,PackBox,2024-01-02 11:31:00,Batch,Batch:6890
TC_00183,WeldJoint,2024-02-20 19:36:00,Pallet,Diam:13mm
TC_00229,CutTube,2024-03-04 08:19:00,Pallet,Batch:6890
TC_00215,CutTube,2024-02-14 06:54:00,Pallet,Diam:13mm
TC_00107,ReworkWeld,2024-02-21 03:18:00,Tube,Diam:13mm
TC_00206,PackBox,2024-03-16 14:58:00,Pallet,Len:409cm
TC_00212,HoldQA,2024-03-10 22:04:00,Tube,Batch:6890
TC_00358,WeldJoint,2024-03-29 00:28:00,Tube,Len:409cm
TC_00247,ShipOrder,2024-03-22 03:34:00,Batch,Len:409cm
TC_00376,HoldQA,2024-03-22 19:10:00,Pallet,Batch:6890
TC_00385,HoldQA,2024-01-01 22:58:00,Batch,Diam:13mm
TC_00289,CoatSurface,2024-01-28 09:59:00,Pallet,Batch:6890
TC_00284,HoldQA,2024-01-09 19:27:00,Batch,Diam:13mm
TC_00117,WeldJoint,2024-02-18 23:16:00,Batch,Batch:6890
TC_00221,HoldQA,2024-02-03 14:55:00,Tube,Diam:13mm
TC_00064,CoatSurface,2024-02-07 03:57:00,Pallet,Diam:13mm
TC_00132,HoldQA,2024-01-03 13:41:00,Batch,Diam:13mm
TC_00267,HoldQA,2024-01-21 10:30:00,Batch,Len:409cm
TC_00400,HoldQA,2024-01-09 16:31:00,Batch,Batch:6890
TC_00005,ReworkWeld,2024-01-22 19:51:00,Batch,Batch:6890
TC_00318,HoldQA,2024-02-24 07:29:00,Tube,Batch:6890
TC_00308,InspectVision,2024-01-07 22:07:00,Batch,Len:409cm
TC_00387,WeldJoint,2024-02-18 11:41:00,Pallet,Batch:6890
TC_00470,WeldJoint,2024-01-16 13:39:00,Batch,Len:409cm
TC_00118,CutTube,2024-01-13 22:15:00,Batch,Batch:6890
TC_00033,CutTube,2024-01-24 19:25:00,Pallet,Batch:6890
TC_00221,CutTube,2024-01-02 01:47:00,Pallet,Len:409cm
TC_00039,ReworkWeld,2024-02-17 14:38:00,Batch,Len:409cm
TC_00113,HoldQA,2024-03-11 21:34:00,Tube,Batch:6890
TC_00090,CoatSurface,2024-03-08 09:13:00,Tube,Batch:6890
TC_00113,ShipOrder,2024-02-14 22:12:00,Tube,Batch:6890
TC_00130,HoldQA,2024-03-16 14:10:00,Tube,Len:409cm
TC_00182,PackBox,2024-02-20 03:07:00,Tube,Len:409cm
TC_00131,HoldQA,2024-03-26 04:33:00,Tube,Batch:6890
TC_00465,WeldJoint,2024-03-07 13:36:00,Pallet,Diam:13mm
TC_00292,ReworkWeld,2024-01-31 00:03:00,Tube,Len:409cm
TC_00168,ShipOrder,2024-02-03 09:12:00,Batch,Batch:6890
TC_00290,HoldQA,2024-03-04 22:40:00,Pallet,Diam:13mm
TC_00470,HoldQA,2024-01-04 16:03:00,Batch,Len:409cm
TC_00210,ReworkWeld,2024-03-03 20:47:00,Tube,Len:409cm
TC_00488,CoatSurface,2024-03-24 12:56:00,Batch,Batch:6890
TC_00452,CutTube,2024-03-13 00:36:00,Tube,Batch:6890
TC_00405,InspectVision,2024-01-06 23:01:00,Batch,Diam:13mm
